week,state,avg_temp,avg_employment,tv_spend,search_spend,y
2020-08-02,Iowa,69.0,0.926,4438.62,1109.66,42323.71
2020-08-09,Iowa,75.0,0.9247,4438.62,1109.66,42348.36
2020-08-16,Iowa,71.8,0.9257,4438.62,2045.34,42380.65
2020-08-23,Iowa,79.8,0.93,4438.62,1247.78,42318.69
2020-08-30,Iowa,68.0,0.9331,4438.62,1109.66,42449.75
2020-09-06,Iowa,59.1,0.9235,5519.24,1626.01,42405.76
2020-09-13,Iowa,62.2,0.9301,5933.8,3025.9,42293.93
2020-09-20,Iowa,67.7,0.9263,5089.47,2221.76,42514.07
2020-09-27,Iowa,54.4,0.9268,4438.62,1109.66,42381.96
2020-10-04,Iowa,61.5,0.9244,4438.62,1847.91,42415.65
2020-10-11,Iowa,55.8,0.9218,4438.62,1109.66,42330.75
2020-10-18,Iowa,38.6,0.9286,4438.62,1743.76,42550.18
2020-10-25,Iowa,35.8,0.9335,5224.24,1743.62,42538.88
2020-11-01,Iowa,51.2,0.9305,5187.64,3300.31,42352.83
2020-11-08,Iowa,44.1,0.9256,4438.62,3435.14,42537.15
2020-11-15,Iowa,42.1,0.934,4438.62,1720.56,42588.05
2020-11-22,Iowa,36.6,0.9272,4905.11,1912.7,42616.02
2020-11-29,Iowa,30.2,0.929,4539.76,1323.43,42685.88
2020-12-06,Iowa,34.2,0.9373,5527.93,2961.73,42641.65
2020-12-13,Iowa,19.3,0.9388,5318.02,2884.27,42744.4
2020-12-20,Iowa,26.4,0.9359,6492.38,1109.66,42680.01
2020-12-27,Iowa,19.7,0.9386,7297.37,1109.66,42691.9
2021-01-03,Iowa,23.9,0.9488,5738.04,1382.35,42644.96
2021-01-10,Iowa,29.0,0.9497,4838.53,2151.6,42550.95
2021-01-17,Iowa,21.0,0.9514,4831.94,2086.84,42655.93
2021-01-24,Iowa,18.3,0.9538,4966.48,1466.57,42614.91
2021-01-31,Iowa,18.9,0.951,4438.62,1109.66,42593.05
2021-02-07,Iowa,-5.4,0.9551,4438.62,1109.66,42797.89
2021-02-14,Iowa,-1.0,0.9588,4438.62,1257.83,42767.39
2021-02-21,Iowa,29.2,0.9581,4438.62,1109.66,42541.78
2021-02-28,Iowa,33.1,0.9587,4438.62,1119.42,42636.53
2021-03-07,Iowa,49.1,0.9632,4438.62,1589.09,42442.96
2021-03-14,Iowa,38.9,0.9604,4438.62,1109.66,42538.3
2021-03-21,Iowa,47.4,0.9605,4687.72,1121.43,42591.92
2021-03-28,Iowa,43.7,0.9638,4438.62,1109.66,42692.85
2021-04-04,Iowa,58.2,0.9668,5122.02,1109.66,42498.76
2021-04-11,Iowa,45.6,0.9648,4593.27,1686.69,42631.31
2021-04-18,Iowa,43.7,0.9686,4438.62,2008.43,42564.94
2021-04-25,Iowa,61.2,0.974,4438.62,1109.66,42461.57
2021-05-02,Iowa,56.4,0.9612,4438.62,1109.66,42562.41
2021-05-09,Iowa,53.5,0.9687,4438.62,1109.66,42534.35
2021-05-16,Iowa,65.7,0.9672,4438.62,1425.89,42475.14
2021-05-23,Iowa,62.7,0.9693,4948.41,1841.35,42477.47
2021-05-30,Iowa,66.8,0.9671,5272.82,1109.66,42277.1
2021-06-06,Iowa,79.5,0.9635,4562.82,1109.66,42228.98
2021-06-13,Iowa,78.8,0.9648,4438.62,1109.66,42309.4
2021-06-20,Iowa,71.2,0.964,4438.62,1337.36,42265.93
2021-06-27,Iowa,73.9,0.9608,4438.62,1109.66,42288.36
2021-07-04,Iowa,74.3,0.9584,4445.66,1109.66,42422.1
2021-07-11,Iowa,70.9,0.9553,4438.62,1903.35,42358.66
2021-07-18,Iowa,76.3,0.962,4438.62,1718.7,42411.03
2021-07-25,Iowa,78.7,0.9549,4438.62,1109.66,42360.92
2021-08-01,Iowa,72.1,0.9574,4438.62,1109.66,42381.37
2021-08-08,Iowa,76.1,0.956,4438.62,1538.05,42306.21
2021-08-15,Iowa,74.0,0.9565,4438.62,1109.66,42410.6
2021-08-22,Iowa,79.1,0.9492,4438.62,1109.66,42419.23
2021-08-29,Iowa,70.4,0.9552,4438.62,1109.66,42364.89
2021-09-05,Iowa,71.0,0.9552,4438.62,1109.66,42382.25
2021-09-12,Iowa,71.5,0.9507,4463.06,1109.66,42279.48
2021-09-19,Iowa,64.4,0.9495,4540.68,2175.51,42355.61
2021-09-26,Iowa,72.0,0.9513,4652.23,1718.57,42353.29
2021-10-03,Iowa,67.7,0.9516,4438.62,1666.48,42401.11
2021-10-10,Iowa,58.2,0.9498,4713.82,1332.06,42456.22
2021-10-17,Iowa,52.1,0.9565,4438.62,1109.66,42386.56
2021-10-24,Iowa,47.0,0.9531,4438.62,1217.47,42509.54
2021-10-31,Iowa,42.1,0.9521,4438.62,1109.66,42532.41
2021-11-07,Iowa,46.0,0.9521,4438.62,1862.14,42558.75
2021-11-14,Iowa,37.5,0.958,4438.62,1109.66,42646.39
2021-11-21,Iowa,34.4,0.9584,5039.58,1109.66,42735.86
2021-11-28,Iowa,41.9,0.9551,5215.64,1109.66,42647.78
2021-12-05,Iowa,30.3,0.9562,6283.3,1112.94,42775.69
2021-12-12,Iowa,38.6,0.9646,7435.25,1109.66,42615.28
2021-12-19,Iowa,30.7,0.9633,8789.25,1109.66,42609.31
2021-12-26,Iowa,23.7,0.9653,10283.56,1460.05,42776.73
2022-01-02,Iowa,10.6,0.9774,8476.7,1109.66,42799.33
2022-01-09,Iowa,23.6,0.9719,8172.59,1109.66,42622.56
2022-01-16,Iowa,11.1,0.971,7752.89,1258.52,42737.74
2022-01-23,Iowa,9.7,0.9695,8220.13,1286.13,42747.1
2022-01-30,Iowa,12.9,0.9725,7781.16,1280.98,42684.89
2022-02-06,Iowa,24.8,0.9812,8218.95,1985.87,42576.89
2022-02-13,Iowa,23.6,0.9813,8460.57,1842.76,42607.0
2022-02-20,Iowa,21.8,0.9868,6207.49,1312.69,42678.06
2022-02-27,Iowa,39.2,0.9836,5090.17,1109.66,42578.37
2022-03-06,Iowa,22.7,0.9871,4438.62,2215.76,42765.85
2022-03-13,Iowa,42.3,0.9859,4438.62,1547.2,42589.01
2022-03-20,Iowa,43.3,0.9893,4644.32,1109.66,42575.81
2022-03-27,Iowa,35.7,0.9863,4529.89,1109.66,42816.17
2022-04-03,Iowa,40.6,0.99,4438.62,1109.66,42681.18
2022-04-10,Iowa,44.3,0.99,4645.89,2392.32,42695.1
2022-04-17,Iowa,47.8,0.99,4438.62,2571.51,42653.34
2022-04-24,Iowa,49.4,0.99,4438.62,3138.52,42615.81
2022-05-01,Iowa,51.6,0.9848,4438.62,1744.44,42557.95
2022-05-08,Iowa,72.1,0.99,4438.62,1109.66,42285.07
2022-05-15,Iowa,64.0,0.99,4438.62,1109.66,42405.42
2022-05-22,Iowa,57.0,0.99,4438.62,1109.66,42503.76
2022-05-29,Iowa,68.1,0.9886,4438.62,1514.32,42266.37
2022-06-05,Iowa,66.8,0.99,4438.62,1109.66,42410.06
2022-06-12,Iowa,76.0,0.9879,4438.62,1109.66,42377.99
2022-06-19,Iowa,77.5,0.9889,4438.62,1109.66,42385.22
2022-06-26,Iowa,73.3,0.9871,4438.62,1511.3,42410.62
2022-07-03,Iowa,75.7,0.9786,4438.62,3788.4,42418.0
2022-07-10,Iowa,75.5,0.988,5188.63,3387.24,42481.09
2022-07-17,Iowa,77.7,0.9888,5144.39,3602.5,42458.07
2022-07-24,Iowa,71.4,0.9849,5210.24,3762.96,42460.71
2022-07-31,Iowa,78.4,0.9839,5935.12,4243.52,42404.99
2022-08-07,Iowa,73.3,0.9785,4989.77,2014.6,42444.24
2022-08-14,Iowa,69.1,0.9791,4438.62,1456.17,42447.83
2022-08-21,Iowa,71.4,0.977,4438.62,1406.86,42490.02
2022-08-28,Iowa,72.6,0.9802,4438.62,1109.66,42445.82
2022-09-04,Iowa,68.7,0.9771,4613.85,1541.25,42404.57
2022-09-11,Iowa,67.0,0.9802,4826.55,1109.66,42490.67
2022-09-18,Iowa,66.6,0.9776,4686.98,1109.66,42397.73
2022-09-25,Iowa,56.8,0.9733,4771.44,1821.83,42416.55
2022-10-02,Iowa,57.0,0.9778,4438.62,2721.23,42468.07
2022-10-09,Iowa,53.4,0.9765,4566.69,3147.83,42454.88
2022-10-16,Iowa,45.7,0.9818,4438.62,2489.14,42611.23
2022-10-23,Iowa,52.4,0.9825,4438.62,4144.85,42496.06
2022-10-30,Iowa,53.5,0.9831,4616.67,3706.42,42544.53
2022-11-06,Iowa,44.2,0.9793,4438.62,3006.91,42670.11
2022-11-13,Iowa,25.0,0.9874,4438.62,4964.83,42737.72
2022-11-20,Iowa,35.9,0.983,5338.75,3503.63,42727.81
2022-11-27,Iowa,30.6,0.9873,6276.94,3480.46,42701.88
2022-12-04,Iowa,31.6,0.9863,7936.87,2886.04,42750.4
2022-12-11,Iowa,28.0,0.9874,9191.62,2718.64,42778.83
2022-12-18,Iowa,4.4,0.9896,10365.94,1801.44,42884.01
2022-12-25,Iowa,22.1,0.9897,12473.69,3522.3,42749.72
2023-01-01,Iowa,29.2,0.99,12108.62,4846.1,42698.13
2023-01-08,Iowa,27.9,0.99,10626.93,5678.41,42643.77
2023-01-15,Iowa,31.9,0.99,10181.94,5638.03,42653.12
2023-01-22,Iowa,19.2,0.99,8823.64,6228.33,42741.55
2023-01-29,Iowa,6.1,0.99,7313.83,4875.17,42701.29
2023-02-05,Iowa,31.1,0.99,7016.16,4643.69,42673.67
2023-02-12,Iowa,30.1,0.99,7343.32,4133.02,42584.36
2023-02-19,Iowa,26.7,0.99,5613.04,4640.4,42736.88
2023-02-26,Iowa,36.5,0.99,4438.62,4029.8,42581.11
2023-03-05,Iowa,34.2,0.99,4438.62,3490.08,42670.89
2023-03-12,Iowa,26.6,0.99,4438.62,5070.56,42745.44
2023-03-19,Iowa,37.7,0.99,4438.62,4836.47,42642.8
2023-03-26,Iowa,38.8,0.99,4714.05,3091.13,42677.11
2023-04-02,Iowa,46.4,0.99,4438.62,2751.89,42708.16
2023-04-09,Iowa,61.9,0.99,4438.62,3629.36,42524.22
2023-04-16,Iowa,45.8,0.99,4438.62,3784.16,42619.56
2023-04-23,Iowa,48.0,0.99,4438.62,2547.64,42557.85
2023-04-30,Iowa,54.9,0.99,4438.62,2158.15,42633.57
2023-05-07,Iowa,67.3,0.99,4438.62,3784.12,42432.94
2023-05-14,Iowa,60.9,0.99,4438.62,2631.93,42539.5
2023-05-21,Iowa,65.9,0.99,4585.08,2599.94,42400.84
2023-05-28,Iowa,73.5,0.99,5647.34,3371.64,42428.61
2023-06-04,Iowa,71.6,0.99,5949.08,3084.48,42416.88
2023-06-11,Iowa,68.5,0.99,4969.87,4266.12,42385.93
2023-06-18,Iowa,75.7,0.99,4438.62,2861.13,42321.09
2023-06-25,Iowa,73.3,0.99,4438.62,3041.66,42352.77
2023-07-02,Iowa,70.3,0.99,4538.58,3225.66,42387.04
2023-07-09,Iowa,72.4,0.99,4712.9,1109.66,42476.27
2023-07-16,Iowa,70.4,0.99,5850.53,2913.23,42459.76
2023-07-23,Iowa,78.5,0.99,6046.23,1612.25,42355.72
2023-07-30,Iowa,75.0,0.99,5847.1,2119.95,42428.79
2023-08-06,Iowa,71.9,0.99,4438.62,1272.81,42455.95
2023-08-13,Iowa,69.6,0.99,4438.62,1198.29,42365.69
2023-08-20,Iowa,83.0,0.99,4438.62,1109.66,42366.65
2023-08-27,Iowa,71.4,0.99,4438.62,1109.66,42474.16
2023-09-03,Iowa,73.2,0.99,5407.68,1109.66,42404.73
2023-09-10,Iowa,64.3,0.99,5260.58,1336.56,42467.88
2023-09-17,Iowa,66.8,0.99,5247.03,1112.88,42452.02
2023-09-24,Iowa,67.8,0.99,4876.21,1109.66,42397.81
2023-10-01,Iowa,64.9,0.99,4438.62,1109.66,42469.73
2023-10-08,Iowa,52.9,0.99,4438.62,1538.4,42589.67
2023-10-15,Iowa,53.3,0.99,5060.6,1579.1,42449.74
2023-10-22,Iowa,55.2,0.99,5341.75,1109.66,42512.11
2023-10-29,Iowa,36.6,0.99,4906.75,2219.73,42784.56
2023-11-05,Iowa,47.0,0.99,5674.52,2799.83,42627.86
2023-11-12,Iowa,48.3,0.99,4819.93,1189.01,42624.09
2023-11-19,Iowa,36.1,0.99,4438.62,1109.66,42701.49
2023-11-26,Iowa,28.9,0.99,5488.39,1109.66,42827.73
2023-12-03,Iowa,35.8,0.99,5455.91,1896.15,42668.58
2023-12-10,Iowa,33.4,0.99,6522.46,2587.25,42765.29
2023-12-17,Iowa,36.8,0.99,7291.79,2731.75,42664.05
2023-12-24,Iowa,36.6,0.99,7995.87,1115.9,42616.87
2023-12-31,Iowa,28.8,0.99,8877.54,1109.66,42665.87
2020-01-12,New Mexico,33.6,0.9532,8490.45,4236.91,38213.98
2020-01-19,New Mexico,34.7,0.9531,7742.63,4261.17,38160.69
2020-01-26,New Mexico,33.8,0.954,7734.31,3676.26,38230.66
2020-02-02,New Mexico,33.6,0.9622,7360.56,2799.3,38138.29
2020-02-09,New Mexico,29.5,0.961,7137.49,961.1,38207.13
2020-02-16,New Mexico,35.0,0.9619,5580.87,961.1,38198.45
2020-02-23,New Mexico,35.4,0.967,3999.88,1850.97,38197.0
2020-03-01,New Mexico,42.2,0.9693,3844.4,3126.18,38208.04
2020-03-08,New Mexico,47.5,0.9709,3844.4,3677.58,38139.18
2020-03-15,New Mexico,44.0,0.9687,3844.4,2475.69,38238.7
2020-03-22,New Mexico,47.5,0.9688,3844.4,1469.71,38239.89
2020-03-29,New Mexico,49.2,0.9719,3844.4,1795.81,38266.15
2020-04-05,New Mexico,54.9,0.9736,3844.4,1409.79,38098.66
2020-04-12,New Mexico,38.4,0.9759,3844.4,1298.56,38335.63
2020-04-19,New Mexico,53.0,0.9778,3844.4,1402.42,38255.53
2020-04-26,New Mexico,65.3,0.9722,3844.4,1684.37,38090.72
2020-05-03,New Mexico,63.3,0.9754,3844.4,1087.37,38084.84
2020-05-10,New Mexico,62.8,0.97,3844.4,1183.03,38056.1
2020-05-17,New Mexico,67.0,0.9798,3844.4,1108.16,38003.32
2020-05-24,New Mexico,65.1,0.9716,4125.71,961.1,38075.54
2020-05-31,New Mexico,72.3,0.9764,3844.4,2013.17,38102.06
2020-06-07,New Mexico,67.2,0.9665,3844.4,1626.5,37977.7
2020-06-14,New Mexico,71.3,0.9697,3844.4,1094.08,37958.52
2020-06-21,New Mexico,74.9,0.9751,3844.4,1521.99,37971.48
2020-06-28,New Mexico,74.3,0.9684,3844.4,2720.89,37899.93
2020-07-05,New Mexico,79.2,0.9711,5131.72,3314.13,37931.0
2020-07-12,New Mexico,78.2,0.9648,5175.67,2363.72,37979.38
2020-07-19,New Mexico,70.4,0.9682,5703.21,1268.66,38008.81
2020-07-26,New Mexico,69.1,0.9668,6367.49,961.1,38132.39
2020-08-02,New Mexico,73.6,0.9606,4521.27,961.1,37977.89
2020-08-09,New Mexico,77.0,0.9553,3844.4,1215.16,38060.61
2020-08-16,New Mexico,75.6,0.9586,3844.4,961.1,38097.34
2020-08-23,New Mexico,75.7,0.9639,3844.4,1566.09,38038.95
2020-08-30,New Mexico,71.1,0.9597,3844.4,3373.3,38026.71
2020-09-06,New Mexico,56.6,0.9566,4030.93,5025.03,38125.36
2020-09-13,New Mexico,61.1,0.9519,4442.24,4094.67,38041.61
2020-09-20,New Mexico,67.9,0.9553,4509.7,3121.65,37908.68
2020-09-27,New Mexico,59.5,0.9606,4668.52,1944.91,38017.17
2020-10-04,New Mexico,63.8,0.952,3968.24,1802.41,38026.74
2020-10-11,New Mexico,59.7,0.9583,4382.97,2207.37,38020.59
2020-10-18,New Mexico,59.0,0.9571,4592.21,2117.23,38061.95
2020-10-25,New Mexico,36.7,0.9562,5220.45,961.1,38270.86
2020-11-01,New Mexico,52.7,0.9582,4752.39,1100.03,38166.94
2020-11-08,New Mexico,41.1,0.9579,4198.52,961.1,38308.05
2020-11-15,New Mexico,51.0,0.9586,4796.49,1318.39,38219.67
2020-11-22,New Mexico,39.1,0.9629,5227.89,1625.88,38317.69
2020-11-29,New Mexico,31.5,0.9592,5312.67,1451.75,38314.77
2020-12-06,New Mexico,38.0,0.9712,4990.91,990.29,38248.46
2020-12-13,New Mexico,28.3,0.967,5524.34,961.1,38342.39
2020-12-20,New Mexico,32.6,0.9648,6530.36,961.1,38276.06
2020-12-27,New Mexico,31.4,0.9698,7611.68,1085.29,38293.36
2021-01-03,New Mexico,34.1,0.9758,7761.19,1301.85,38210.12
2021-01-10,New Mexico,32.4,0.9693,7483.87,1066.82,38283.14
2021-01-17,New Mexico,35.3,0.9715,6989.72,1258.4,38164.13
2021-01-24,New Mexico,30.7,0.9747,6533.63,1212.31,38199.3
2021-01-31,New Mexico,37.8,0.9706,5720.25,961.1,38154.26
2021-02-07,New Mexico,41.7,0.9887,5328.22,1158.89,38204.08
2021-02-14,New Mexico,18.1,0.9852,5188.19,1848.5,38398.81
2021-02-21,New Mexico,33.1,0.9831,3844.4,1658.98,38314.92
2021-02-28,New Mexico,37.2,0.9825,3844.4,2236.5,38153.14
2021-03-07,New Mexico,45.1,0.987,3844.4,2582.04,38175.7
2021-03-14,New Mexico,41.3,0.9832,3844.4,1015.19,38212.82
2021-03-21,New Mexico,39.0,0.9843,4082.88,961.1,38299.2
2021-03-28,New Mexico,49.1,0.99,4838.87,961.1,38252.89
2021-04-04,New Mexico,56.8,0.99,3967.38,1010.8,38168.35
2021-04-11,New Mexico,48.5,0.99,4234.84,961.1,38224.13
2021-04-18,New Mexico,45.8,0.99,3844.4,1335.48,38222.09
2021-04-25,New Mexico,55.2,0.99,3844.4,961.1,38065.3
2021-05-02,New Mexico,59.2,0.99,3844.4,961.1,38090.44
2021-05-09,New Mexico,59.7,0.9877,3844.4,961.1,38174.31
2021-05-16,New Mexico,60.9,0.987,3844.4,1680.32,38177.3
2021-05-23,New Mexico,66.2,0.99,3844.4,1341.23,38122.77
2021-05-30,New Mexico,63.4,0.9872,4064.11,2592.15,38105.22
2021-06-06,New Mexico,75.4,0.9881,3844.4,2386.62,37923.71
2021-06-13,New Mexico,79.3,0.9878,3844.4,1469.08,37889.18
2021-06-20,New Mexico,75.8,0.9879,3844.4,961.1,37887.88
2021-06-27,New Mexico,60.8,0.99,3844.4,1019.82,38064.3
2021-07-04,New Mexico,70.3,0.9813,4052.89,1559.62,38040.4
2021-07-11,New Mexico,70.5,0.9849,4244.74,2073.56,38005.24
2021-07-18,New Mexico,69.5,0.9845,3844.4,2709.65,38099.2
2021-07-25,New Mexico,67.4,0.99,3844.4,2888.06,38142.64
2021-08-01,New Mexico,68.7,0.9739,3844.4,1713.98,38067.09
2021-08-08,New Mexico,70.3,0.9785,3844.4,1631.62,38019.4
2021-08-15,New Mexico,67.9,0.9801,3844.4,1347.8,38168.67
2021-08-22,New Mexico,71.0,0.9784,3844.4,961.1,38068.75
2021-08-29,New Mexico,67.4,0.9755,3844.4,3543.26,38172.75
2021-09-05,New Mexico,71.3,0.9788,3844.4,3073.78,38043.0
2021-09-12,New Mexico,70.8,0.9764,3990.78,3352.53,38033.23
2021-09-19,New Mexico,64.2,0.9719,4008.41,2123.22,38005.04
2021-09-26,New Mexico,55.6,0.9774,3844.4,961.1,38089.03
2021-10-03,New Mexico,58.6,0.9797,4137.41,961.1,38013.86
2021-10-10,New Mexico,48.3,0.9749,3844.4,1603.76,38094.75
2021-10-17,New Mexico,54.9,0.9754,3844.4,3128.53,38167.32
2021-10-24,New Mexico,51.2,0.9804,3844.4,3492.16,38162.53
2021-10-31,New Mexico,49.7,0.9732,3844.4,4232.17,38176.08
2021-11-07,New Mexico,51.0,0.9834,3844.4,3426.64,38180.62
2021-11-14,New Mexico,47.4,0.9815,3844.4,3097.0,38235.73
2021-11-21,New Mexico,41.3,0.9762,4789.21,1887.61,38356.86
2021-11-28,New Mexico,47.5,0.9773,5017.39,2497.55,38270.36
2021-12-05,New Mexico,40.0,0.983,5586.27,2222.38,38256.21
2021-12-12,New Mexico,36.7,0.9795,6650.56,1210.22,38372.37
2021-12-19,New Mexico,39.9,0.9861,6979.69,961.1,38373.17
2021-12-26,New Mexico,35.8,0.983,8652.0,1040.61,38311.34
2022-01-02,New Mexico,32.9,0.99,7590.97,1565.09,38331.74
2022-01-09,New Mexico,35.5,0.9892,6282.96,1835.76,38303.48
2022-01-16,New Mexico,34.1,0.99,5857.56,2375.77,38146.72
2022-01-23,New Mexico,31.8,0.99,5291.85,961.1,38320.17
2022-01-30,New Mexico,21.9,0.99,4831.27,2003.16,38338.86
2022-02-06,New Mexico,28.8,0.99,4712.53,2016.59,38261.07
2022-02-13,New Mexico,34.7,0.99,4930.69,2605.55,38198.7
2022-02-20,New Mexico,32.8,0.99,3844.4,1853.13,38166.43
2022-02-27,New Mexico,43.7,0.99,3844.4,1605.58,38165.06
2022-03-06,New Mexico,32.6,0.99,3844.4,2256.43,38303.9
2022-03-13,New Mexico,43.7,0.99,3844.4,3900.72,38177.72
2022-03-20,New Mexico,43.7,0.99,3844.4,3395.76,38252.85
2022-03-27,New Mexico,49.2,0.99,3844.4,2549.82,38178.65
2022-04-03,New Mexico,52.4,0.99,3844.4,1563.05,38208.64
2022-04-10,New Mexico,52.6,0.99,3844.4,1460.09,38162.76
2022-04-17,New Mexico,59.9,0.99,3844.4,2425.15,38104.99
2022-04-24,New Mexico,56.7,0.99,3844.4,2006.38,38205.74
2022-05-01,New Mexico,61.8,0.99,3844.4,961.1,38109.34
2022-05-08,New Mexico,66.6,0.99,3844.4,961.1,38063.03
2022-05-15,New Mexico,69.3,0.99,3844.4,1257.41,38019.01
2022-05-22,New Mexico,62.4,0.99,3844.4,961.1,38216.66
2022-05-29,New Mexico,66.2,0.99,3844.4,961.1,38073.43
2022-06-05,New Mexico,75.7,0.99,4580.67,2218.47,38009.9
2022-06-12,New Mexico,75.8,0.99,3844.4,1798.22,37935.41
2022-06-19,New Mexico,63.1,0.99,3844.4,1043.77,38091.33
2022-06-26,New Mexico,63.9,0.99,3844.4,1834.52,38061.79
2022-07-03,New Mexico,70.9,0.99,4058.22,1319.72,38002.37
2022-07-10,New Mexico,74.5,0.99,4074.18,961.1,38130.18
2022-07-17,New Mexico,78.5,0.99,4299.91,1153.85,38051.05
2022-07-24,New Mexico,70.1,0.99,4344.16,1222.47,38117.23
2022-07-31,New Mexico,72.7,0.99,4846.86,961.1,38032.13
2022-08-07,New Mexico,68.7,0.99,3844.4,961.1,38045.42
2022-08-14,New Mexico,67.8,0.99,3844.4,961.1,38107.61
2022-08-21,New Mexico,63.3,0.99,3844.4,961.1,38102.43
2022-08-28,New Mexico,68.2,0.99,3849.92,961.1,38115.62
2022-09-04,New Mexico,70.3,0.99,3844.4,961.1,38090.08
2022-09-11,New Mexico,63.6,0.99,3844.4,961.98,38090.35
2022-09-18,New Mexico,64.6,0.99,3844.4,1216.52,38110.9
2022-09-25,New Mexico,60.7,0.99,3844.4,961.1,38098.85
2022-10-02,New Mexico,52.3,0.99,3844.4,961.1,38101.54
2022-10-09,New Mexico,53.1,0.9896,3844.4,961.1,38135.24
2022-10-16,New Mexico,48.2,0.99,3844.4,1541.46,38197.39
2022-10-23,New Mexico,41.9,0.99,3844.4,2482.17,38295.77
2022-10-30,New Mexico,42.9,0.99,3844.4,1464.01,38271.9
2022-11-06,New Mexico,42.2,0.99,3844.4,1289.16,38254.66
2022-11-13,New Mexico,29.8,0.99,3844.4,1175.05,38429.97
2022-11-20,New Mexico,33.2,0.99,5034.29,2225.64,38388.54
2022-11-27,New Mexico,37.9,0.99,4714.34,3396.03,38418.88
2022-12-04,New Mexico,39.9,0.99,5193.75,2959.38,38328.05
2022-12-11,New Mexico,27.4,0.99,4482.34,2865.25,38343.4
2022-12-18,New Mexico,30.6,0.99,5250.12,2816.42,38413.35
2022-12-25,New Mexico,35.3,0.99,5509.38,2263.47,38269.65
2023-01-01,New Mexico,33.7,0.99,4916.55,3793.24,38297.28
2023-01-08,New Mexico,36.3,0.99,3942.66,3732.64,38247.76
2023-01-15,New Mexico,30.5,0.99,3844.4,3412.57,38256.31
2023-01-22,New Mexico,22.6,0.99,3975.79,3403.71,38281.02
2023-01-29,New Mexico,31.8,0.99,3844.4,2911.73,38135.23
2023-02-05,New Mexico,29.2,0.99,4236.22,2521.37,38184.08
2023-02-12,New Mexico,27.4,0.99,4209.76,1515.27,38309.94
2023-02-19,New Mexico,37.4,0.99,3844.4,1299.43,38223.54
2023-02-26,New Mexico,35.0,0.99,3844.4,961.1,38335.01
2023-03-05,New Mexico,46.4,0.99,3844.4,1836.95,38136.66
2023-03-12,New Mexico,39.2,0.99,3844.4,2916.53,38261.45
2023-03-19,New Mexico,37.0,0.99,4046.51,1996.93,38359.21
2023-03-26,New Mexico,38.7,0.99,4051.99,2082.8,38279.86
2023-04-02,New Mexico,44.5,0.99,3844.4,1727.61,38256.61
2023-04-09,New Mexico,56.3,0.99,3844.4,2558.19,38191.18
2023-04-16,New Mexico,51.9,0.99,3844.4,3580.95,38209.59
2023-04-23,New Mexico,49.3,0.99,3844.4,3353.43,38265.34
2023-04-30,New Mexico,59.2,0.99,3844.4,2177.37,38067.39
2023-05-07,New Mexico,60.6,0.99,3844.4,1734.85,38210.48
2023-05-14,New Mexico,55.9,0.99,3844.4,1794.08,38093.21
2023-05-21,New Mexico,60.5,0.99,3949.81,1170.54,37987.83
2023-05-28,New Mexico,62.4,0.99,3844.4,2182.14,38068.92
2023-06-04,New Mexico,63.2,0.99,3844.4,2599.82,38039.47
2023-06-11,New Mexico,67.7,0.99,3844.4,1247.76,38019.58
2023-06-18,New Mexico,74.5,0.99,3844.4,961.1,38005.03
2023-06-25,New Mexico,75.7,0.99,3844.4,1449.04,38025.94
2023-07-02,New Mexico,77.4,0.99,4162.55,1559.51,38082.27
2023-07-09,New Mexico,80.1,0.99,4510.22,1792.01,37962.13
2023-07-16,New Mexico,79.7,0.99,4818.26,1172.36,38053.29
2023-07-23,New Mexico,78.1,0.99,4795.91,961.1,38072.69
2023-07-30,New Mexico,76.7,0.99,4841.01,961.1,37921.75
2023-08-06,New Mexico,73.9,0.99,4244.45,961.1,38032.33
2023-08-13,New Mexico,70.6,0.99,3844.4,1050.4,38027.42
2023-08-20,New Mexico,69.9,0.99,3844.4,961.1,38109.2
2023-08-27,New Mexico,69.1,0.99,3844.4,1734.49,38096.46
2023-09-03,New Mexico,72.8,0.99,3844.4,961.1,38057.5
2023-09-10,New Mexico,61.8,0.99,3844.4,1097.58,38084.12
2023-09-17,New Mexico,63.6,0.99,3890.24,1396.89,38066.19
2023-09-24,New Mexico,65.6,0.99,3846.77,961.1,38054.94
2023-10-01,New Mexico,58.2,0.99,4629.57,961.1,38085.47
2023-10-08,New Mexico,56.7,0.99,4013.03,961.1,38160.28
2023-10-15,New Mexico,59.4,0.99,4241.68,1604.31,38061.93
2023-10-22,New Mexico,56.1,0.99,3844.4,2511.0,38114.87
2023-10-29,New Mexico,42.2,0.99,3844.4,2109.91,38271.63
2023-11-05,New Mexico,47.3,0.99,3844.4,2333.45,38231.03
2023-11-12,New Mexico,45.8,0.99,3844.4,1537.86,38219.16
2023-11-19,New Mexico,36.1,0.99,4129.08,961.1,38376.14
2023-11-26,New Mexico,31.0,0.99,4726.9,1068.1,38358.39
2023-12-03,New Mexico,35.9,0.99,4957.47,1173.36,38307.41
2023-12-10,New Mexico,31.8,0.99,5366.4,1654.71,38356.44
2023-12-17,New Mexico,35.7,0.99,6002.23,961.1,38274.68
2023-12-24,New Mexico,28.2,0.99,5763.65,1328.73,38343.81
2023-12-31,New Mexico,33.0,0.99,7479.12,2048.42,38268.78
2020-01-12,Utah,28.4,0.9663,8551.0,4236.13,42773.41
2020-01-19,Utah,31.1,0.9601,8463.79,3557.13,42721.72
